image,gender,occasion,full_body,lower_body,upper_body,outerwear,colour_bottom,colour_top,neckline,upper_body_length,lower_body_length,closure_type,sleeve_length,full_body_bbox,upper_body_bbox,lower_body_bbox
prom111,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,black,collar,hip_length,full_length,button,long,nan,"[139.05356, 110.06043, 339.60333, 396.40186]","[186.05305, 335.90503, 332.31644, 641.9901]"
prom112,male,Prom,nan,pants/trousers,shirt_blouse,blazer,navy,navy,collar,hip_length,full_length,button,long,nan,"[129.63794, 110.64184, 292.8801, 367.1631]","[161.78087, 306.718, 283.43256, 556.95105]"
prom113,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,black,collar,hip_length,full_length,button,long,nan,"[73.754234, 54.942535, 198.5747, 205.97548]","[97.23036, 161.46301, 169.38235, 351.5539]"
prom114,male,Prom,nan,pants/trousers,shirt_blouse,coat,white,white,collar,hip_length,full_length,button,long,nan,"[23.270144, 67.54942, 155.1953, 276.39194]","[38.56947, 144.27707, 133.98582, 368.6332]"
prom115,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,black,collar,hip_length,full_length,button,long,nan,"[224.22627, 96.879654, 429.33603, 320.7877]","[257.12103, 267.54858, 392.999, 582.8005]"
prom116,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,red,collar,hip_length,full_length,button,long,nan,"[120.28379, 95.53443, 300.1847, 337.59402]","[152.78479, 285.12802, 276.76263, 568.97394]"
prom117,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,blue,collar,hip_length,full_length,button,long,nan,"[310.40024, 278.6813, 885.7527, 1026.907]","[396.40146, 843.9025, 736.4005, 1649.133]"
prom118,male,Prom,nan,pants/trousers,shirt_blouse,coat,blue,blue,collar,hip_length,full_length,button,long,nan,"[36.718903, 111.471245, 294.307, 758.0458]","[22.349024, 750.0782, 89.33047, 785.45935]"
prom119,male,Prom,nan,pants/trousers,shirt_blouse,nan,grey,white,collar,hip_length,full_length,button,long,nan,"[163.04723, 177.2252, 493.12875, 487.19302]","[177.83725, 476.70444, 428.25085, 969.16095]"
prom120,male,Prom,nan,pants/trousers,shirt_blouse,blazer,navy,navy,collar,hip_length,full_length,button,long,nan,"[97.22153, 102.67647, 269.75616, 328.29718]","[121.366936, 266.06802, 240.48743, 543.8589]"
prom121,male,Prom,nan,pants/trousers,shirt_blouse,coat,pink,pink,collar,hip_length,full_length,button,long,nan,"[176.97726, 81.50204, 314.7478, 268.93726]","[197.08609, 232.90108, 294.95218, 436.7484]"
prom122,male,Prom,nan,pants/trousers,t_shirt,blazer,grey,grey,collar,hip_length,full_length,button,long,nan,"[201.58238, 169.57497, 460.53372, 557.4137]","[245.73892, 441.2344, 428.23965, 891.80585]"
prom123,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,green,collar,hip_length,full_length,button,long,nan,"[162.1479, 176.80568, 482.55807, 635.55054]","[201.0485, 524.56683, 438.6275, 1080.877]"
prom124,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,black,collar,hip_length,full_length,button,long,nan,"[114.47942, 100.62316, 337.69443, 387.16083]","[144.79654, 308.71686, 286.97552, 638.5887]"
prom125,male,Prom,nan,pants/trousers,shirt_blouse,blazer,grey,grey,collar,hip_length,full_length,button,long,nan,"[323.08167, 192.13986, 687.17224, 715.05994]","[368.9118, 585.01794, 648.779, 1214.5153]"
prom126,male,Prom,nan,pants/trousers,shirt_blouse,coat,green,green,turtleneck,hip_length,full_length,button,long,nan,"[130.12395, 95.800224, 326.20905, 370.10672]","[169.07494, 321.5691, 303.0416, 599.2206]"
prom127,male,Prom,nan,pants/trousers,shirt_blouse,jacket,black,grey,collar,hip_length,full_length,button,long,nan,"[145.89, 192.11644, 324.96167, 413.9957]","[152.2772, 390.00537, 333.22015, 650.91205]"
prom128,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,black,collar,hip_length,full_length,button,long,nan,"[370.37448, 299.17853, 962.592, 1050.2542]","[503.6922, 817.5625, 896.6333, 1749.8918]"
prom129,male,Prom,nan,pants/trousers,shirt_blouse,blazer,black,black,collar,hip_length,full_length,button,long,nan,"[417.31503, 473.53894, 1047.3685, 1342.152]","[479.34552, 1188.9225, 926.35657, 1993.4089]"
prom130,male,Prom,nan,pants/trousers,shirt_blouse,coat,black,pink,collar,hip_length,full_length,button,long,nan,"[226.8347, 257.5144, 558.7978, 654.2747]","[283.7164, 541.5995, 515.3335, 1073.1117]"
prom131,male,Prom,nan,pants/trousers,t_shirt,blazer,green,green,collar,hip_length,full_length,button,long,nan,"[154.07594, 160.15118, 496.65262, 605.03424]","[180.1093, 474.46265, 438.2062, 1028.7599]"
prom132,male,Prom,nan,pants/trousers,shirt_blouse,coat,red,red,collar,hip_length,full_length,button,long,nan,"[268.94238, 146.70163, 524.8602, 603.62866]","[292.1121, 508.528, 515.912, 1015.73096]"
prom133,male,Prom,nan,pants/trousers,shirt_blouse,coat,multi,multi,collar,hip_length,full_length,button,long,nan,"[130.7107, 92.009705, 319.1014, 330.68283]","[168.44765, 253.62192, 343.07883, 583.558]"
prom134,female,Prom,dress,nan,nan,nan,nan,white,v_neck,knee_length,nan,pullover,sleeveless,"[306.4428, 191.8212, 528.81055, 748.4129]",nan,nan
prom135,female,Prom,dress,nan,nan,nan,nan,red,v_neck,below_knee,nan,pullover,sleeveless,"[140.68051, 147.72101, 539.5016, 940.81415]",nan,nan
prom136,female,Prom,dress,nan,nan,nan,nan,purple,v_neck,below_knee,nan,pullover,sleeveless,"[66.034134, 145.75682, 617.0463, 892.53876]",nan,nan
prom137,female,Prom,dress,nan,nan,nan,nan,red,round_neck,below_knee,nan,pullover,sleeveless,"[48.150764, 71.5319, 261.86923, 439.83514]",nan,nan
prom138,female,Prom,dress,nan,nan,nan,nan,pink,v_neck,below_knee,nan,pullover,sleeveless,"[138.1396, 112.27474, 745.0453, 1000.0]",nan,nan
prom139,female,Prom,nan,jeans,top_others,nan,navy,purple,off_shoulder,hip_length,full_length,pullover,three_quarter,nan,"[58.62463, 59.420006, 123.33507, 116.440315]","[65.81405, 111.23778, 112.90423, 229.85255]"
prom140,female,Prom,dress,nan,nan,nan,nan,red,round_neck,below_knee,nan,pullover,sleeveless,"[66.463684, 192.11261, 699.6482, 1149.4193]",nan,nan
prom141,female,Prom,nan,jeans,t_shirt,nan,blue,black,round_neck,hip_length,full_length,pullover,long,nan,"[191.82388, 226.4865, 454.1147, 490.19727]","[240.1546, 418.93924, 458.6264, 863.9293]"
prom142,female,Prom,dress,nan,nan,nan,nan,purple,round_neck,below_knee,nan,pullover,sleeveless,"[23.252857, 154.49464, 460.75195, 739.64343]",nan,nan
prom143,female,Prom,dress,nan,nan,nan,nan,black,v_neck,thigh_length,nan,pullover,sleeveless,"[240.95992, 226.70622, 358.56973, 433.04]",nan,nan
prom144,female,Prom,dress,nan,nan,nan,nan,pink,off_shoulder,below_knee,nan,pullover,three_quarter,"[555.107, 449.40863, 1854.1062, 2763.0608]",nan,nan
prom145,female,Prom,dress,nan,nan,nan,nan,red,off_shoulder,below_knee,nan,pullover,sleeveless,"[201.42213, 394.393, 744.3602, 1342.0111]",nan,nan
prom146,female,Prom,dress,nan,nan,nan,nan,black,round_neck,below_knee,nan,pullover,long,"[93.54723, 73.6503, 227.30177, 357.06952]",nan,nan
prom147,female,Prom,dress,nan,nan,nan,nan,green,round_neck,below_knee,nan,pullover,sleeveless,"[114.30847, 83.881615, 224.1127, 347.93558]",nan,nan
prom148,female,Prom,dress,nan,nan,nan,nan,red,v_neck,below_knee,nan,pullover,short,"[102.98746, 207.17871, 613.42664, 995.2811]",nan,nan
prom149,female,Prom,dress,nan,nan,nan,nan,red,v_neck,below_knee,nan,pullover,sleeveless,"[12.734432, 64.291824, 238.84682, 319.75854]",nan,nan
prom150,female,Prom,dress,nan,nan,nan,nan,red,halter_neck,below_knee,nan,pullover,sleeveless,"[198.79042, 262.96252, 801.57324, 1491.2639]",nan,nan
prom151,female,Prom,nan,jeans,t_shirt,nan,grey,brown,off_shoulder,hip_length,full_length,pullover,sleeveless,nan,"[210.20717, 269.5995, 365.89105, 437.94244]","[216.29755, 427.20026, 382.61887, 822.5695]"
prom152,female,Prom,dress,nan,nan,nan,nan,pink,off_shoulder,below_knee,nan,pullover,sleeveless,"[58.01908, 371.5617, 891.1518, 1582.3589]",nan,nan
prom153,female,Prom,dress,nan,nan,nan,nan,red,v_neck,below_knee,nan,pullover,sleeveless,"[256.87225, 184.9966, 503.03824, 1016.11536]",nan,nan
prom154,female,Prom,dress,nan,nan,nan,nan,black,off_shoulder,below_knee,nan,pullover,sleeveless,"[198.75526, 228.55186, 757.2786, 974.18646]",nan,nan
prom155,female,Prom,dress,nan,nan,nan,nan,gold,v_neck,below_knee,nan,pullover,sleeveless,"[28.606058, 352.87454, 914.70746, 1500.0]",nan,nan
prom156,female,Prom,dress,nan,nan,nan,nan,multi,v_neck,thigh_length,nan,pullover,short,"[203.58142, 153.34865, 407.94492, 420.98935]",nan,nan
prom157,female,Prom,dress,nan,nan,nan,nan,green,round_neck,below_knee,nan,pullover,sleeveless,"[148.05785, 196.39273, 516.12256, 899.6371]",nan,nan
prom158,female,Prom,dress,nan,nan,nan,nan,green,off_shoulder,thigh_length,nan,pullover,long,"[224.65617, 647.7336, 1151.9043, 1536.1394]",nan,nan
prom159,female,Prom,dress,nan,nan,nan,nan,pink,v_neck,below_knee,nan,pullover,sleeveless,"[15.652788, 73.01626, 214.2338, 400.97684]",nan,nan
prom160,female,Prom,dress,nan,nan,nan,nan,orange,off_shoulder,below_knee,nan,pullover,sleeveless,"[282.77597, 291.1517, 724.3911, 1476.5046]",nan,nan
prom161,female,Prom,dress,nan,nan,nan,nan,orange,off_shoulder,below_knee,nan,pullover,sleeveless,"[64.5322, 343.68912, 900.6477, 1604.8802]",nan,nan
prom162,female,Prom,dress,nan,nan,nan,nan,purple,halter_neck,below_knee,nan,pullover,sleeveless,"[139.67403, 198.16534, 599.19684, 1152.0]",nan,nan
prom163,female,Prom,dress,nan,nan,nan,nan,pink,round_neck,thigh_length,nan,pullover,sleeveless,"[83.07945, 312.23724, 959.80304, 1063.9485]",nan,nan
prom164,female,Prom,dress,nan,nan,nan,nan,black,off_shoulder,below_knee,nan,pullover,sleeveless,"[60.271343, 248.51202, 454.22537, 959.97894]",nan,nan
prom165,female,Prom,dress,nan,nan,nan,nan,green,v_neck,below_knee,nan,pullover,sleeveless,"[57.262547, 153.77472, 487.25256, 787.21924]",nan,nan
prom166,female,Prom,dress,nan,nan,nan,nan,pink,off_shoulder,below_knee,nan,pullover,sleeveless,"[73.713425, 155.98232, 450.0, 600.0]",nan,nan
prom167,female,Prom,dress,nan,nan,nan,nan,pink,off_shoulder,below_knee,nan,pullover,sleeveless,"[25.947466, 145.79381, 539.01044, 783.9692]",nan,nan
prom168,female,Prom,dress,nan,nan,nan,nan,black,off_shoulder,below_knee,nan,pullover,long,"[573.49756, 999.2971, 1280.8724, 2533.066]",nan,nan
prom169,female,Prom,dress,nan,nan,nan,nan,green,off_shoulder,below_knee,nan,pullover,sleeveless,"[0.0, 265.04822, 736.0, 1104.0]",nan,nan
prom170,female,Prom,dress,nan,nan,nan,nan,blue,halter_neck,below_knee,nan,pullover,sleeveless,"[22.822504, 133.0051, 380.21622, 678.71875]",nan,nan
prom171,female,Prom,dress,nan,nan,nan,nan,blue,round_neck,thigh_length,nan,pullover,sleeveless,"[78.94183, 310.687, 736.0, 1114.8104]",nan,nan
prom172,female,Prom,dress,nan,nan,nan,nan,grey,round_neck,thigh_length,nan,pullover,three_quarter,"[173.3796, 186.28555, 422.88788, 473.66064]",nan,nan
prom173,female,Prom,dress,nan,nan,nan,nan,blue,round_neck,below_knee,nan,pullover,sleeveless,"[64.928154, 91.72203, 246.86969, 459.8087]",nan,nan
prom174,female,Prom,nan,skirt,top_others,nan,brown,black,round_neck,hip_length,full_length,pullover,sleeveless,nan,"[569.63934, 323.4136, 851.1784, 696.1186]","[302.519, 666.1819, 965.7005, 1954.079]"
prom175,female,Prom,dress,nan,nan,nan,nan,gold,round_neck,below_knee,nan,pullover,sleeveless,"[364.28528, 195.65985, 996.6712, 1995.701]",nan,nan
prom176,female,Prom,dress,nan,nan,nan,nan,black,off_shoulder,below_knee,nan,pullover,sleeveless,"[369.2668, 598.3838, 1542.9879, 2639.092]",nan,nan
prom177,female,Prom,dress,nan,nan,nan,nan,silver,v_neck,below_knee,nan,pullover,sleeveless,"[179.88235, 313.07193, 799.6936, 1396.3973]",nan,nan
prom178,female,Prom,dress,nan,nan,nan,nan,black,round_neck,below_knee,nan,pullover,short,"[22.861713, 81.21714, 239.04709, 380.05438]",nan,nan
prom179,female,Prom,dress,nan,nan,nan,nan,red,v_neck,below_knee,nan,pullover,sleeveless,"[0.0, 117.13585, 287.09253, 700.0]",nan,nan
prom180,female,Prom,dress,nan,nan,nan,nan,red,v_neck,below_knee,nan,pullover,sleeveless,"[160.80458, 233.26976, 592.4291, 1080.0]",nan,nan
prom181,female,Prom,dress,nan,nan,nan,nan,pink,off_shoulder,below_knee,nan,pullover,sleeveless,"[54.22295, 256.1033, 728.84717, 1097.5916]",nan,nan
prom182,female,Prom,dress,nan,nan,nan,nan,navy,v_neck,below_knee,nan,pullover,sleeveless,"[19.84812, 91.578316, 306.31708, 491.8999]",nan,nan
prom183,female,Prom,dress,nan,nan,nan,nan,blue,halter_neck,thigh_length,nan,pullover,sleeveless,"[7.0361633, 565.3869, 889.1712, 1432.5503]",nan,nan
prom184,female,Prom,dress,nan,nan,nan,nan,blue,off_shoulder,below_knee,nan,pullover,sleeveless,"[223.45663, 291.47177, 800.0911, 1579.3779]",nan,nan
prom185,female,Prom,dress,nan,nan,nan,nan,yellow,off_shoulder,below_knee,nan,pullover,sleeveless,"[86.76116, 145.59325, 501.6802, 713.532]",nan,nan
prom186,female,Prom,dress,nan,nan,nan,nan,purple,off_shoulder,below_knee,nan,pullover,sleeveless,"[0.0, 226.75096, 700.0, 982.77313]",nan,nan
prom187,female,Prom,dress,nan,nan,nan,nan,black,halter_neck,below_knee,nan,pullover,sleeveless,"[181.05992, 211.74774, 916.2382, 1322.9688]",nan,nan
prom188,female,Prom,nan,jeans,t_shirt,nan,blue,white,halter_neck,hip_length,full_length,pullover,sleeveless,nan,"[290.85516, 429.20383, 475.05405, 884.65875]","[150.16695, 550.8453, 332.43607, 853.1017]"
prom189,female,Prom,nan,pants/trousers,t_shirt,jacket,black,black,collar,crop,full_length,pullover,three_quarter,nan,"[367.6139, 287.59485, 693.4945, 658.79224]","[404.5343, 512.1237, 676.3464, 1201.9839]"
prom190,female,Prom,dress,nan,nan,nan,nan,blue,off_shoulder,below_knee,nan,pullover,long,"[7.763768, 109.056625, 298.04977, 592.14105]",nan,nan
prom191,female,Prom,dress,nan,nan,nan,nan,blue,off_shoulder,below_knee,nan,pullover,long,"[7.763768, 109.056625, 298.04977, 592.14105]",nan,nan
prom192,female,Prom,dress,nan,nan,nan,nan,grey,halter_neck,below_knee,nan,pullover,sleeveless,"[117.20875, 260.38068, 521.02905, 1127.6694]",nan,nan
prom193,female,Prom,dress,nan,nan,nan,nan,yellow,halter_neck,below_knee,nan,pullover,sleeveless,"[100.48237, 246.2199, 588.43945, 994.3229]",nan,nan
prom194,female,Prom,dress,nan,nan,nan,nan,blue,off_shoulder,below_knee,nan,pullover,sleeveless,"[15.103893, 224.97612, 554.3553, 1109.3608]",nan,nan
prom195,female,Prom,nan,jeans,top_others,nan,blue,black,off_shoulder,hip_length,full_length,pullover,short,nan,"[193.58052, 217.0113, 497.9045, 443.72763]","[256.33472, 444.2427, 445.9726, 904.2905]"
prom196,female,Prom,dress,nan,nan,nan,nan,green,halter_neck,below_knee,nan,pullover,sleeveless,"[213.3712, 436.09808, 1183.3599, 2174.4744]",nan,nan
prom197,female,Prom,dress,nan,nan,nan,nan,green,halter_neck,below_knee,nan,pullover,sleeveless,"[213.3712, 436.09808, 1183.3599, 2174.4744]",nan,nan
prom198,female,Prom,dress,nan,nan,nan,nan,silver,halter_neck,below_knee,nan,pullover,sleeveless,"[345.79086, 712.73596, 1116.4103, 2241.9841]",nan,nan
prom199,female,Prom,dress,nan,nan,nan,nan,brown,round_neck,below_knee,nan,pullover,sleeveless,"[217.57321, 484.39532, 682.3097, 1486.9109]",nan,nan
prom200,female,Prom,dress,nan,nan,nan,nan,blue,v_neck,below_knee,nan,pullover,sleeveless,"[62.82439, 292.31403, 764.1564, 1349.0001]",nan,nan
prom201,female,Prom,dress,nan,nan,nan,nan,blue,v_neck,below_knee,nan,pullover,sleeveless,"[62.82439, 292.31403, 764.1564, 1349.0001]",nan,nan
prom202,female,Prom,dress,nan,nan,nan,nan,red,v_neck,below_knee,nan,pullover,sleeveless,"[82.78094, 119.29369, 228.69228, 550.1773]",nan,nan
prom203,female,Prom,dress,nan,nan,nan,nan,orange,off_shoulder,knee_length,nan,pullover,sleeveless,"[225.83815, 195.1001, 518.47504, 768.1857]",nan,nan
prom204,female,Prom,dress,nan,nan,nan,nan,red,off_shoulder,below_knee,nan,pullover,sleeveless,"[86.91709, 113.65691, 193.69032, 390.00003]",nan,nan
prom205,female,Prom,dress,nan,nan,nan,nan,silver,halter_neck,below_knee,nan,pullover,sleeveless,"[2.973131, 244.26314, 681.1064, 1294.0]",nan,nan
prom206,female,Prom,dress,nan,nan,nan,nan,orange,round_neck,below_knee,nan,pullover,short,"[225.89081, 187.97504, 628.471, 1188.7828]",nan,nan
prom207,female,Prom,dress,nan,nan,nan,nan,pink,off_shoulder,below_knee,nan,pullover,sleeveless,"[182.75607, 147.06184, 586.56177, 874.93945]",nan,nan
prom208,female,Prom,dress,nan,nan,nan,nan,red,round_neck,below_knee,nan,pullover,long,"[85.40833, 114.39401, 401.2154, 696.4131]",nan,nan
prom209,female,Prom,dress,nan,nan,nan,nan,silver,halter_neck,below_knee,nan,pullover,sleeveless,"[70.90009, 126.61907, 467.1716, 753.40753]",nan,nan
prom210,female,Prom,dress,nan,nan,nan,nan,red,round_neck,below_knee,nan,pullover,sleeveless,"[83.51581, 81.67806, 324.953, 510.0]",nan,nan
prom211,female,Prom,dress,nan,nan,nan,nan,blue,off_shoulder,below_knee,nan,pullover,sleeveless,"[34.446106, 388.37512, 995.2377, 1227.6855]",nan,nan
prom212,female,Prom,dress,nan,nan,nan,nan,red,off_shoulder,below_knee,nan,pullover,sleeveless,"[5.7789493, 144.66109, 217.70267, 390.00003]",nan,nan
prom213,female,Prom,dress,nan,nan,nan,nan,red,off_shoulder,below_knee,nan,pullover,long,"[101.79532, 169.53986, 482.95047, 953.8814]",nan,nan
prom214,female,Prom,dress,nan,nan,nan,nan,blue,round_neck,thigh_length,nan,pullover,sleeveless,"[43.971188, 269.29926, 661.7075, 1090.044]",nan,nan
prom215,female,Prom,dress,nan,nan,nan,nan,green,v_neck,below_knee,nan,pullover,sleeveless,"[190.92966, 195.98697, 702.4053, 1241.4432]",nan,nan
prom216,female,Prom,dress,nan,nan,nan,nan,orange,v_neck,below_knee,nan,pullover,sleeveless,"[267.6165, 224.575, 474.58688, 1059.8468]",nan,nan
prom217,female,Prom,dress,nan,nan,nan,nan,blue,off_shoulder,below_knee,nan,pullover,sleeveless,"[35.007717, 168.61061, 365.5279, 604.0]",nan,nan
prom218,female,Prom,dress,nan,nan,nan,nan,silver,halter_neck,below_knee,nan,pullover,sleeveless,"[130.96378, 164.54796, 414.26437, 734.5324]",nan,nan
prom219,female,Prom,nan,pants/trousers,top_others,nan,black,white,round_neck,hip_length,full_length,pullover,sleeveless,nan,"[118.73949, 92.96158, 238.19907, 265.8121]","[112.735634, 220.03844, 286.42587, 565.9345]"
prom220,female,Prom,dress,nan,nan,nan,nan,orange,v_neck,below_knee,nan,pullover,sleeveless,"[66.85637, 194.86665, 435.29193, 633.55255]",nan,nan
prom221,female,Prom,dress,nan,nan,nan,nan,black,off_shoulder,thigh_length,nan,pullover,sleeveless,"[103.38663, 237.62294, 510.12033, 719.1921]",nan,nan
prom222,female,Prom,dress,nan,nan,nan,nan,black,off_shoulder,below_knee,nan,pullover,sleeveless,"[198.43779, 407.49622, 931.08307, 1744.3936]",nan,nan
prom223,female,Prom,nan,skirt,top_others,nan,blue,blue,halter_neck,hip_length,thigh_length,pullover,sleeveless,nan,"[298.52563, 257.22174, 539.1746, 536.24146]","[192.9252, 544.5923, 610.84985, 947.6255]"
prom224,female,Prom,dress,nan,nan,nan,nan,red,round_neck,below_knee,nan,pullover,short,"[23.86948, 162.78722, 818.732, 1093.9823]",nan,nan
prom225,female,Prom,dress,nan,nan,nan,nan,blue,off_shoulder,thigh_length,nan,pullover,sleeveless,"[38.40527, 280.29446, 554.3727, 950.8311]",nan,nan
prom226,female,Prom,dress,nan,nan,nan,nan,purple,off_shoulder,below_knee,nan,pullover,sleeveless,"[113.741, 165.66293, 689.4098, 970.16003]",nan,nan
